order_id,customer_id,store_id,order_date,order_datetime,delivery_date,promised_delivery_date,subtotal_eur,tax_amount_eur,shipping_cost_eur,discount_amount_eur,total_amount_eur,currency_code,exchange_rate,total_amount_local,order_status,fulfillment_center,shipping_method,tracking_number,order_channel,traffic_source,campaign_code,payment_method,payment_status,customer_service_notes,return_reason,return_date,created_at,updated_at
ORD_00000651,CUST_BE_0001738,STORE_BE_013,2025-08-09,2025-08-09 15:00:00,,,236.16,47.23,0.0,0,283.39,EUR,1.0,283.39,pending,FC_BE,standard,,in_store,display_ads,,buy_now_pay_later,completed,,,,2025-08-09 15:00:00,2025-08-09 15:00:00
ORD_00000652,CUST_DE_0000137,,2025-08-09,2025-08-09 23:44:00,2025-08-13,2025-08-14,71.64,14.33,0.0,0,85.97,EUR,1.0,85.97,completed,FC_DE,click_collect,TRK586756399,mobile_app,direct,,debit_card,completed,,,,2025-08-09 23:44:00,2025-08-09 23:44:00
ORD_00000653,CUST_NL_0001340,,2025-08-10,2025-08-10 15:18:00,,,144.54,28.91,0.0,0,173.44,EUR,1.0,173.44,pending,FC_NL,in_store_pickup,,online,organic_search,,credit_card,completed,,,,2025-08-10 15:18:00,2025-08-10 15:18:00
ORD_00000654,CUST_NL_0001595,,2025-08-11,2025-08-11 16:55:00,,,312.71,62.54,0.0,0,375.25,EUR,1.0,375.25,processing,FC_NL,express,,online,referral,,credit_card,completed,,,,2025-08-11 16:55:00,2025-08-11 16:55:00
ORD_00000655,CUST_DE_0000624,,2025-08-11,2025-08-11 18:21:00,2025-08-15,2025-08-16,258.85,51.77,0.0,0,310.62,EUR,1.0,310.62,completed,FC_DE,click_collect,TRK777656909,online,paid_search,,paypal,completed,,,,2025-08-11 18:21:00,2025-08-11 18:21:00
ORD_00000656,CUST_DE_0000517,,2025-08-12,2025-08-12 09:15:00,2025-08-18,2025-08-18,225.67,45.13,0.0,0,270.8,EUR,1.0,270.8,completed,FC_DE,standard,TRK116473651,online,referral,,bank_transfer,completed,,,,2025-08-12 09:15:00,2025-08-12 09:15:00
ORD_00000657,CUST_BE_0001631,,2025-08-12,2025-08-12 13:06:00,,,60.11,12.02,0.0,0,72.13,EUR,1.0,72.13,processing,FC_BE,express,,mobile_app,paid_search,,buy_now_pay_later,completed,,,,2025-08-12 13:06:00,2025-08-12 13:06:00
ORD_00000658,CUST_FR_0001132,,2025-08-13,2025-08-13 18:58:00,2025-08-20,2025-08-20,173.32,34.66,0.0,0,207.98,EUR,1.0,207.98,completed,FC_FR,click_collect,TRK244970743,online,referral,,paypal,completed,,,,2025-08-13 18:58:00,2025-08-13 18:58:00
ORD_00000659,CUST_NL_0001542,STORE_NL_001,2025-08-13,2025-08-13 20:36:00,2025-08-21,2025-08-20,421.6,84.32,0.0,0,505.92,EUR,1.0,505.92,completed,FC_NL,express,TRK547087825,mobile_app,display_ads,,paypal,completed,,,,2025-08-13 20:36:00,2025-08-13 20:36:00
ORD_00000660,CUST_FR_0000966,STORE_FR_043,2025-08-14,2025-08-14 11:23:00,2025-08-14,2025-08-15,102.93,20.59,0.0,0,123.52,EUR,1.0,123.52,completed,FC_FR,click_collect,TRK931965972,in_store,paid_search,,buy_now_pay_later,completed,,,,2025-08-14 11:23:00,2025-08-14 11:23:00
ORD_00000661,CUST_FR_0000712,STORE_FR_037,2025-08-14,2025-08-14 13:02:00,2025-08-18,2025-08-19,361.15,72.23,0.0,0,433.38,EUR,1.0,433.38,completed,FC_FR,next_day,TRK472398520,online,referral,,buy_now_pay_later,completed,,,,2025-08-14 13:02:00,2025-08-14 13:02:00
ORD_00000662,CUST_NL_0001418,,2025-08-15,2025-08-15 21:04:00,2025-08-17,2025-08-16,406.82,81.36,0.0,0,488.18,EUR,1.0,488.18,completed,FC_NL,standard,TRK877593021,mobile_app,direct,,paypal,completed,,,,2025-08-15 21:04:00,2025-08-15 21:04:00
ORD_00000663,CUST_FR_0000703,,2025-08-16,2025-08-16 15:28:00,2025-08-24,2025-08-23,43.74,8.75,7.04,0,59.53,EUR,1.0,59.53,completed,FC_FR,next_day,TRK313726124,mobile_app,social_media,,debit_card,completed,,,,2025-08-16 15:28:00,2025-08-16 15:28:00
ORD_00000664,CUST_BE_0001688,,2025-08-16,2025-08-16 10:58:00,2025-08-21,2025-08-20,240.06,48.01,0.0,0,288.07,EUR,1.0,288.07,completed,FC_BE,express,TRK412986206,online,email,,debit_card,completed,,,,2025-08-16 10:58:00,2025-08-16 10:58:00
ORD_00000665,CUST_LU_0001993,STORE_LU_046,2025-08-17,2025-08-17 06:18:00,2025-08-21,2025-08-20,342.14,68.43,0.0,0,410.57,EUR,1.0,410.57,completed,FC_LU,next_day,TRK916892291,in_store,social_media,,buy_now_pay_later,completed,,,,2025-08-17 06:18:00,2025-08-17 06:18:00
ORD_00000666,CUST_NL_0001507,,2025-08-18,2025-08-18 09:50:00,,,169.3,33.86,0.0,0,203.17,EUR,1.0,203.17,cancelled,FC_NL,standard,,online,organic_search,,bank_transfer,failed,,,,2025-08-18 09:50:00,2025-08-18 09:50:00
ORD_00000667,CUST_NL_0001260,STORE_NL_007,2025-08-18,2025-08-18 15:54:00,2025-08-23,2025-08-24,217.22,43.44,0.0,0,260.66,EUR,1.0,260.66,completed,FC_NL,express,TRK905545240,in_store,direct,,bank_transfer,completed,,,,2025-08-18 15:54:00,2025-08-18 15:54:00
ORD_00000668,CUST_DE_0000243,,2025-08-19,2025-08-19 20:58:00,2025-08-21,2025-08-22,674.53,134.91,0.0,0,809.44,EUR,1.0,809.44,completed,FC_DE,next_day,TRK255234767,online,social_media,,buy_now_pay_later,completed,,,,2025-08-19 20:58:00,2025-08-19 20:58:00
ORD_00000669,CUST_DE_0000159,STORE_DE_033,2025-08-20,2025-08-20 15:35:00,,2025-08-26,107.42,21.48,0.0,0,128.91,EUR,1.0,128.91,shipped,FC_DE,express,TRK615392779,in_store,social_media,,debit_card,completed,,,,2025-08-20 15:35:00,2025-08-20 15:35:00
ORD_00000670,CUST_LU_0001922,,2025-08-21,2025-08-21 22:36:00,,2025-08-27,146.28,29.26,0.0,0,175.54,EUR,1.0,175.54,shipped,FC_LU,next_day,TRK793886630,online,referral,,bank_transfer,completed,,,,2025-08-21 22:36:00,2025-08-21 22:36:00
ORD_00000671,CUST_DE_0000227,STORE_DE_025,2025-08-22,2025-08-22 15:18:00,2025-08-27,2025-08-26,26.98,5.4,0.0,0,32.38,EUR,1.0,32.38,completed,FC_DE,click_collect,TRK510568450,in_store,email,,bank_transfer,completed,,,,2025-08-22 15:18:00,2025-08-22 15:18:00
ORD_00000672,CUST_NL_0001561,,2025-08-22,2025-08-22 13:25:00,2025-08-25,2025-08-24,161.19,32.24,0.0,0,193.43,EUR,1.0,193.43,completed,FC_NL,next_day,TRK901419886,online,email,,debit_card,completed,,,,2025-08-22 13:25:00,2025-08-22 13:25:00
ORD_00000673,CUST_DE_0000064,,2025-08-23,2025-08-23 15:07:00,2025-08-30,2025-08-29,122.79,24.56,0.0,0,147.34,EUR,1.0,147.34,completed,FC_DE,next_day,TRK650726415,mobile_app,paid_search,,paypal,completed,,,,2025-08-23 15:07:00,2025-08-23 15:07:00
ORD_00000674,CUST_DE_0000223,,2025-08-24,2025-08-24 10:09:00,2025-08-30,2025-08-30,84.0,16.8,0.0,0,100.8,EUR,1.0,100.8,completed,FC_DE,standard,TRK326834611,phone,direct,,debit_card,completed,,,,2025-08-24 10:09:00,2025-08-24 10:09:00
ORD_00000675,CUST_DE_0000254,STORE_DE_025,2025-08-24,2025-08-24 17:09:00,2025-08-26,2025-08-25,45.52,9.1,0.0,0,54.62,EUR,1.0,54.62,completed,FC_DE,standard,TRK172464508,in_store,email,,credit_card,completed,,,,2025-08-24 17:09:00,2025-08-24 17:09:00
ORD_00000676,CUST_BE_0001860,STORE_BE_013,2025-08-25,2025-08-25 08:59:00,2025-08-26,2025-08-26,326.06,65.21,0.0,0,391.27,EUR,1.0,391.27,completed,FC_BE,next_day,TRK207844070,in_store,social_media,,credit_card,completed,,,,2025-08-25 08:59:00,2025-08-25 08:59:00
ORD_00000677,CUST_DE_0000683,,2025-08-26,2025-08-26 16:35:00,,2025-08-30,93.65,18.73,0.0,0,112.38,EUR,1.0,112.38,returned,FC_DE,standard,,online,paid_search,,credit_card,completed,,,,2025-08-26 16:35:00,2025-08-26 16:35:00
ORD_00000678,CUST_DE_0000511,,2025-08-27,2025-08-27 11:31:00,,,185.95,37.19,0.0,0,223.15,EUR,1.0,223.15,processing,FC_DE,express,,online,email,,buy_now_pay_later,completed,,,,2025-08-27 11:31:00,2025-08-27 11:31:00
ORD_00000679,CUST_DE_0000383,,2025-08-28,2025-08-28 19:19:00,2025-09-02,2025-09-02,131.82,26.36,0.0,0,158.18,EUR,1.0,158.18,completed,FC_DE,in_store_pickup,TRK625509203,online,display_ads,,paypal,completed,,,,2025-08-28 19:19:00,2025-08-28 19:19:00
ORD_00000680,CUST_FR_0001120,,2025-08-29,2025-08-29 08:57:00,,,163.18,32.64,0.0,0,195.82,EUR,1.0,195.82,cancelled,FC_FR,next_day,,online,social_media,,debit_card,failed,,,,2025-08-29 08:57:00,2025-08-29 08:57:00
ORD_00000681,CUST_DE_0000535,,2025-08-30,2025-08-30 18:18:00,,2025-09-06,249.06,49.81,0.0,0,298.87,EUR,1.0,298.87,shipped,FC_DE,standard,TRK741332626,online,direct,,credit_card,completed,,,,2025-08-30 18:18:00,2025-08-30 18:18:00
ORD_00000682,CUST_NL_0001498,STORE_NL_009,2025-08-30,2025-08-30 10:57:00,2025-09-01,2025-09-02,329.37,65.87,0.0,0,395.24,EUR,1.0,395.24,completed,FC_NL,click_collect,TRK437821112,online,display_ads,,buy_now_pay_later,completed,,,,2025-08-30 10:57:00,2025-08-30 10:57:00
ORD_00000683,CUST_NL_0001361,,2025-08-31,2025-08-31 12:20:00,2025-09-04,2025-09-04,124.21,24.84,0.0,0,149.05,EUR,1.0,149.05,completed,FC_NL,in_store_pickup,TRK996974413,mobile_app,organic_search,,bank_transfer,completed,,,,2025-08-31 12:20:00,2025-08-31 12:20:00
ORD_00000684,CUST_BE_0001769,STORE_BE_017,2025-09-01,2025-09-01 20:37:00,,,68.19,13.64,0.0,0,81.83,EUR,1.0,81.83,cancelled,FC_BE,click_collect,,phone,social_media,,paypal,failed,,,,2025-09-01 20:37:00,2025-09-01 20:37:00
ORD_00000685,CUST_BE_0001653,,2025-09-01,2025-09-01 17:19:00,2025-09-04,2025-09-04,285.3,57.06,0.0,0,342.36,EUR,1.0,342.36,completed,FC_BE,express,TRK723065302,online,social_media,,bank_transfer,completed,,,,2025-09-01 17:19:00,2025-09-01 17:19:00
ORD_00000686,CUST_FR_0000743,STORE_FR_038,2025-09-02,2025-09-02 12:44:00,2025-09-02,2025-09-03,283.64,56.73,0.0,0,340.37,EUR,1.0,340.37,completed,FC_FR,in_store_pickup,TRK276414829,phone,referral,,paypal,completed,,,,2025-09-02 12:44:00,2025-09-02 12:44:00
ORD_00000687,CUST_BE_0001740,,2025-09-02,2025-09-02 17:24:00,2025-09-04,2025-09-04,171.78,34.36,0.0,0,206.14,EUR,1.0,206.14,completed,FC_BE,express,TRK889072651,online,paid_search,,paypal,completed,,,,2025-09-02 17:24:00,2025-09-02 17:24:00
ORD_00000688,CUST_DE_0000145,,2025-09-03,2025-09-03 11:08:00,2025-09-09,2025-09-09,55.2,11.04,0.0,0,66.24,EUR,1.0,66.24,completed,FC_DE,in_store_pickup,TRK379089194,online,display_ads,,debit_card,completed,,,,2025-09-03 11:08:00,2025-09-03 11:08:00
ORD_00000689,CUST_NL_0001467,STORE_NL_011,2025-09-03,2025-09-03 13:42:00,,2025-09-08,41.52,8.3,0.0,0,49.83,EUR,1.0,49.83,shipped,FC_NL,express,TRK862687116,in_store,paid_search,,buy_now_pay_later,completed,,,,2025-09-03 13:42:00,2025-09-03 13:42:00
ORD_00000690,CUST_BE_0001669,,2025-09-04,2025-09-04 20:01:00,2025-09-08,2025-09-08,50.16,10.03,0.0,0,60.19,EUR,1.0,60.19,completed,FC_BE,in_store_pickup,TRK497674039,mobile_app,direct,,bank_transfer,completed,,,,2025-09-04 20:01:00,2025-09-04 20:01:00
ORD_00000691,CUST_NL_0001260,,2025-09-05,2025-09-05 17:54:00,,2025-09-11,309.99,62.0,0.0,0,371.99,EUR,1.0,371.99,shipped,FC_NL,next_day,TRK279197655,online,organic_search,,bank_transfer,completed,,,,2025-09-05 17:54:00,2025-09-05 17:54:00
ORD_00000692,CUST_DE_0000497,,2025-09-05,2025-09-05 18:09:00,,2025-09-08,87.31,17.46,0.0,0,104.77,EUR,1.0,104.77,returned,FC_DE,standard,,mobile_app,email,,paypal,completed,,,,2025-09-05 18:09:00,2025-09-05 18:09:00
ORD_00000693,CUST_FR_0001185,,2025-09-06,2025-09-06 12:20:00,2025-09-12,2025-09-11,265.71,53.14,0.0,0,318.85,EUR,1.0,318.85,completed,FC_FR,click_collect,TRK133313831,online,paid_search,,paypal,completed,,,,2025-09-06 12:20:00,2025-09-06 12:20:00
ORD_00000694,CUST_FR_0000955,STORE_FR_038,2025-09-06,2025-09-06 21:09:00,2025-09-12,2025-09-12,14.91,2.98,6.07,0,23.97,EUR,1.0,23.97,completed,FC_FR,click_collect,TRK247239586,mobile_app,referral,,bank_transfer,completed,,,,2025-09-06 21:09:00,2025-09-06 21:09:00
ORD_00000695,CUST_DE_0000436,STORE_DE_028,2025-09-07,2025-09-07 16:22:00,2025-09-14,2025-09-13,109.3,21.86,0.0,0,131.16,EUR,1.0,131.16,completed,FC_DE,in_store_pickup,TRK456816240,in_store,direct,,bank_transfer,completed,,,,2025-09-07 16:22:00,2025-09-07 16:22:00
ORD_00000696,CUST_NL_0001470,,2025-09-07,2025-09-07 15:42:00,2025-09-12,2025-09-12,311.97,62.39,0.0,0,374.36,EUR,1.0,374.36,completed,FC_NL,click_collect,TRK166227898,phone,social_media,,buy_now_pay_later,completed,,,,2025-09-07 15:42:00,2025-09-07 15:42:00
ORD_00000697,CUST_BE_0001795,,2025-09-08,2025-09-08 15:06:00,,2025-09-15,76.42,15.28,0.0,0,91.7,EUR,1.0,91.7,shipped,FC_BE,express,TRK618407729,mobile_app,paid_search,,debit_card,completed,,,,2025-09-08 15:06:00,2025-09-08 15:06:00
ORD_00000698,CUST_FR_0001059,,2025-09-09,2025-09-09 07:57:00,2025-09-13,2025-09-13,200.23,40.05,0.0,0,240.28,EUR,1.0,240.28,completed,FC_FR,next_day,TRK764352229,social_commerce,referral,,bank_transfer,completed,,,,2025-09-09 07:57:00,2025-09-09 07:57:00
ORD_00000699,CUST_DE_0000335,STORE_DE_025,2025-09-10,2025-09-10 19:27:00,,2025-09-12,93.29,18.66,0.0,0,111.95,EUR,1.0,111.95,shipped,FC_DE,express,TRK288212557,mobile_app,organic_search,,paypal,completed,,,,2025-09-10 19:27:00,2025-09-10 19:27:00
ORD_00000700,CUST_LU_0001997,,2025-09-11,2025-09-11 08:37:00,2025-09-13,2025-09-12,203.38,40.68,0.0,0,244.06,EUR,1.0,244.06,completed,FC_LU,click_collect,TRK468068226,online,paid_search,,buy_now_pay_later,completed,,,,2025-09-11 08:37:00,2025-09-11 08:37:00
ORD_00000701,CUST_DE_0000406,,2025-09-11,2025-09-11 11:26:00,2025-09-19,2025-09-18,184.79,36.96,0.0,0,221.74,EUR,1.0,221.74,completed,FC_DE,in_store_pickup,TRK310039441,mobile_app,display_ads,,paypal,completed,,,,2025-09-11 11:26:00,2025-09-11 11:26:00
ORD_00000702,CUST_DE_0000545,,2025-09-12,2025-09-12 20:19:00,2025-09-17,2025-09-17,173.66,34.73,0.0,0,208.39,EUR,1.0,208.39,completed,FC_DE,express,TRK252256871,online,social_media,,bank_transfer,completed,,,,2025-09-12 20:19:00,2025-09-12 20:19:00
ORD_00000703,CUST_DE_0000233,STORE_DE_028,2025-09-13,2025-09-13 15:33:00,2025-09-16,2025-09-16,44.95,8.99,9.73,0,63.67,EUR,1.0,63.67,completed,FC_DE,express,TRK973162043,online,social_media,,debit_card,completed,,,,2025-09-13 15:33:00,2025-09-13 15:33:00
ORD_00000704,CUST_DE_0000344,,2025-09-13,2025-09-13 06:21:00,,,683.29,136.66,0.0,0,819.95,EUR,1.0,819.95,pending,FC_DE,in_store_pickup,,mobile_app,social_media,,buy_now_pay_later,completed,,,,2025-09-13 06:21:00,2025-09-13 06:21:00
ORD_00000705,CUST_BE_0001607,,2025-09-14,2025-09-14 23:03:00,2025-09-16,2025-09-16,119.14,23.83,0.0,0,142.97,EUR,1.0,142.97,completed,FC_BE,standard,TRK936553515,online,referral,,bank_transfer,completed,,,,2025-09-14 23:03:00,2025-09-14 23:03:00
ORD_00000706,CUST_FR_0000787,STORE_FR_040,2025-09-14,2025-09-14 11:45:00,,2025-09-15,41.26,8.25,9.89,0,59.41,EUR,1.0,59.41,shipped,FC_FR,express,TRK535443748,phone,email,,bank_transfer,completed,,,,2025-09-14 11:45:00,2025-09-14 11:45:00
ORD_00000707,CUST_NL_0001553,STORE_NL_004,2025-09-15,2025-09-15 13:45:00,2025-09-20,2025-09-21,176.03,35.21,0.0,0,211.23,EUR,1.0,211.23,completed,FC_NL,click_collect,TRK277882817,online,display_ads,,bank_transfer,completed,,,,2025-09-15 13:45:00,2025-09-15 13:45:00
ORD_00000708,CUST_DE_0000671,STORE_DE_025,2025-09-16,2025-09-16 14:56:00,2025-09-21,2025-09-20,200.87,40.17,0.0,0,241.04,EUR,1.0,241.04,completed,FC_DE,next_day,TRK134875553,in_store,email,,bank_transfer,completed,,,,2025-09-16 14:56:00,2025-09-16 14:56:00
ORD_00000709,CUST_FR_0001181,,2025-09-17,2025-09-17 13:12:00,,2025-09-24,149.23,29.85,0.0,0,179.08,EUR,1.0,179.08,shipped,FC_FR,standard,TRK993750936,mobile_app,paid_search,,paypal,completed,,,,2025-09-17 13:12:00,2025-09-17 13:12:00
ORD_00000710,CUST_DE_0000512,,2025-09-17,2025-09-17 11:13:00,2025-09-22,2025-09-22,160.61,32.12,0.0,0,192.73,EUR,1.0,192.73,completed,FC_DE,click_collect,TRK408444587,online,referral,,paypal,completed,,,,2025-09-17 11:13:00,2025-09-17 11:13:00
ORD_00000711,CUST_NL_0001409,,2025-09-18,2025-09-18 08:41:00,2025-09-20,2025-09-21,75.32,15.06,0.0,0,90.38,EUR,1.0,90.38,completed,FC_NL,express,TRK619876117,mobile_app,organic_search,,paypal,completed,,,,2025-09-18 08:41:00,2025-09-18 08:41:00
ORD_00000712,CUST_FR_0001099,,2025-09-18,2025-09-18 11:49:00,,2025-09-24,194.99,39.0,0.0,0,233.99,EUR,1.0,233.99,returned,FC_FR,express,,online,social_media,,debit_card,completed,,,,2025-09-18 11:49:00,2025-09-18 11:49:00
ORD_00000713,CUST_DE_0000156,STORE_DE_024,2025-09-19,2025-09-19 15:38:00,2025-09-19,2025-09-20,502.48,100.5,0.0,0,602.98,EUR,1.0,602.98,completed,FC_DE,next_day,TRK371200609,mobile_app,paid_search,,buy_now_pay_later,completed,,,,2025-09-19 15:38:00,2025-09-19 15:38:00
ORD_00000714,CUST_FR_0001074,,2025-09-20,2025-09-20 16:19:00,2025-09-21,2025-09-22,209.63,41.93,0.0,0,251.56,EUR,1.0,251.56,completed,FC_FR,next_day,TRK841475640,online,organic_search,,paypal,completed,,,,2025-09-20 16:19:00,2025-09-20 16:19:00
ORD_00000715,CUST_DE_0000068,,2025-09-21,2025-09-21 16:44:00,,,229.72,45.94,0.0,0,275.67,EUR,1.0,275.67,processing,FC_DE,in_store_pickup,,mobile_app,direct,,debit_card,completed,,,,2025-09-21 16:44:00,2025-09-21 16:44:00
ORD_00000716,CUST_NL_0001231,STORE_NL_008,2025-09-21,2025-09-21 08:23:00,,2025-09-28,239.44,47.89,0.0,0,287.33,EUR,1.0,287.33,shipped,FC_NL,standard,TRK296095413,in_store,display_ads,,bank_transfer,completed,,,,2025-09-21 08:23:00,2025-09-21 08:23:00
ORD_00000717,CUST_NL_0001542,,2025-09-22,2025-09-22 18:17:00,2025-09-28,2025-09-28,44.61,8.92,8.2,0,61.73,EUR,1.0,61.73,completed,FC_NL,click_collect,TRK881023049,social_commerce,paid_search,,bank_transfer,completed,,,,2025-09-22 18:17:00,2025-09-22 18:17:00
ORD_00000718,CUST_DE_0000449,,2025-09-23,2025-09-23 13:30:00,2025-09-25,2025-09-24,373.51,74.7,0.0,0,448.21,EUR,1.0,448.21,completed,FC_DE,standard,TRK843170440,online,email,,buy_now_pay_later,completed,,,,2025-09-23 13:30:00,2025-09-23 13:30:00
ORD_00000719,CUST_FR_0000755,,2025-09-23,2025-09-23 12:01:00,2025-09-24,2025-09-24,236.97,47.39,0.0,0,284.36,EUR,1.0,284.36,completed,FC_FR,click_collect,TRK652451902,online,referral,,bank_transfer,completed,,,,2025-09-23 12:01:00,2025-09-23 12:01:00
ORD_00000720,CUST_BE_0001607,,2025-09-24,2025-09-24 02:25:00,,,328.31,65.66,0.0,0,393.97,EUR,1.0,393.97,processing,FC_BE,next_day,,mobile_app,display_ads,,buy_now_pay_later,completed,,,,2025-09-24 02:25:00,2025-09-24 02:25:00
ORD_00000721,CUST_NL_0001202,,2025-09-25,2025-09-25 20:30:00,2025-09-29,2025-09-28,470.88,94.18,0.0,0,565.06,EUR,1.0,565.06,completed,FC_NL,express,TRK544638224,mobile_app,paid_search,,buy_now_pay_later,completed,,,,2025-09-25 20:30:00,2025-09-25 20:30:00
ORD_00000722,CUST_FR_0001141,,2025-09-25,2025-09-25 13:57:00,2025-09-28,2025-09-28,341.99,68.4,0.0,0,410.39,EUR,1.0,410.39,completed,FC_FR,standard,TRK119718610,online,referral,,credit_card,completed,,,,2025-09-25 13:57:00,2025-09-25 13:57:00
ORD_00000723,CUST_NL_0001588,,2025-09-26,2025-09-26 10:00:00,,2025-09-29,137.36,27.47,0.0,0,164.83,EUR,1.0,164.83,shipped,FC_NL,in_store_pickup,TRK719336033,online,direct,,buy_now_pay_later,completed,,,,2025-09-26 10:00:00,2025-09-26 10:00:00
ORD_00000724,CUST_FR_0000928,STORE_FR_042,2025-09-27,2025-09-27 14:00:00,2025-10-05,2025-10-04,38.2,7.64,0.0,0,45.84,EUR,1.0,45.84,completed,FC_FR,express,TRK723725366,in_store,paid_search,,paypal,completed,,,,2025-09-27 14:00:00,2025-09-27 14:00:00
ORD_00000725,CUST_BE_0001813,,2025-09-28,2025-09-28 08:45:00,2025-10-04,2025-10-05,123.57,24.71,0.0,0,148.28,EUR,1.0,148.28,completed,FC_BE,next_day,TRK465835160,online,referral,,credit_card,completed,,,,2025-09-28 08:45:00,2025-09-28 08:45:00
ORD_00000726,CUST_DE_0000318,STORE_DE_033,2025-09-28,2025-09-28 20:54:00,2025-10-05,2025-10-05,108.79,21.76,0.0,0,130.55,EUR,1.0,130.55,completed,FC_DE,next_day,TRK403298276,in_store,direct,,buy_now_pay_later,completed,,,,2025-09-28 20:54:00,2025-09-28 20:54:00
ORD_00000727,CUST_DE_0000006,,2025-09-29,2025-09-29 12:46:00,,2025-10-04,281.19,56.24,0.0,0,337.43,EUR,1.0,337.43,shipped,FC_DE,standard,TRK451208531,social_commerce,email,,bank_transfer,completed,,,,2025-09-29 12:46:00,2025-09-29 12:46:00
ORD_00000728,CUST_FR_0000742,,2025-09-29,2025-09-29 15:48:00,2025-10-04,2025-10-03,149.71,29.94,0.0,0,179.65,EUR,1.0,179.65,completed,FC_FR,standard,TRK468751760,mobile_app,paid_search,,paypal,completed,,,,2025-09-29 15:48:00,2025-09-29 15:48:00
ORD_00000729,CUST_FR_0000946,,2025-09-30,2025-09-30 14:52:00,2025-10-01,2025-10-02,171.67,34.33,0.0,0,206.0,EUR,1.0,206.0,completed,FC_FR,click_collect,TRK995940071,mobile_app,display_ads,,bank_transfer,completed,,,,2025-09-30 14:52:00,2025-09-30 14:52:00
ORD_00000730,CUST_LU_0001917,,2025-10-01,2025-10-01 18:16:00,2025-10-03,2025-10-03,221.21,44.24,0.0,0,265.45,EUR,1.0,265.45,completed,FC_LU,standard,TRK402062197,online,organic_search,,paypal,completed,,,,2025-10-01 18:16:00,2025-10-01 18:16:00
ORD_00000731,CUST_DE_0000341,STORE_DE_027,2025-10-02,2025-10-02 11:41:00,,2025-10-03,263.33,52.67,0.0,0,316.0,EUR,1.0,316.0,shipped,FC_DE,standard,TRK335058079,online,referral,,bank_transfer,completed,,,,2025-10-02 11:41:00,2025-10-02 11:41:00
ORD_00000732,CUST_NL_0001281,,2025-10-02,2025-10-02 12:07:00,2025-10-08,2025-10-09,101.37,20.27,0.0,0,121.65,EUR,1.0,121.65,completed,FC_NL,express,TRK977192384,online,referral,,debit_card,completed,,,,2025-10-02 12:07:00,2025-10-02 12:07:00
ORD_00000733,CUST_DE_0000288,,2025-10-03,2025-10-03 15:12:00,2025-10-06,2025-10-05,115.94,23.19,0.0,0,139.13,EUR,1.0,139.13,completed,FC_DE,standard,TRK929787211,online,organic_search,,paypal,completed,,,,2025-10-03 15:12:00,2025-10-03 15:12:00
ORD_00000734,CUST_FR_0000782,,2025-10-04,2025-10-04 17:56:00,2025-10-08,2025-10-09,181.9,36.38,0.0,0,218.28,EUR,1.0,218.28,completed,FC_FR,click_collect,TRK663594079,online,referral,,buy_now_pay_later,completed,,,,2025-10-04 17:56:00,2025-10-04 17:56:00
ORD_00000735,CUST_DE_0000447,,2025-10-05,2025-10-05 13:10:00,,2025-10-06,235.54,47.11,0.0,0,282.64,EUR,1.0,282.64,returned,FC_DE,express,,online,display_ads,,bank_transfer,completed,,,,2025-10-05 13:10:00,2025-10-05 13:10:00
ORD_00000736,CUST_NL_0001360,,2025-10-06,2025-10-06 14:45:00,2025-10-10,2025-10-11,211.6,42.32,0.0,0,253.92,EUR,1.0,253.92,completed,FC_NL,in_store_pickup,TRK297021769,online,display_ads,,bank_transfer,completed,,,,2025-10-06 14:45:00,2025-10-06 14:45:00
ORD_00000737,CUST_NL_0001537,STORE_NL_003,2025-10-06,2025-10-06 14:03:00,2025-10-11,2025-10-12,425.53,85.11,0.0,0,510.64,EUR,1.0,510.64,completed,FC_NL,click_collect,TRK377978423,in_store,paid_search,,credit_card,completed,,,,2025-10-06 14:03:00,2025-10-06 14:03:00
ORD_00000738,CUST_FR_0000820,,2025-10-07,2025-10-07 19:50:00,,2025-10-11,297.26,59.45,0.0,0,356.71,EUR,1.0,356.71,shipped,FC_FR,standard,TRK482551932,online,email,,debit_card,completed,,,,2025-10-07 19:50:00,2025-10-07 19:50:00
ORD_00000739,CUST_BE_0001819,,2025-10-07,2025-10-07 16:44:00,,2025-10-10,357.79,71.56,0.0,0,429.35,EUR,1.0,429.35,shipped,FC_BE,click_collect,TRK584492236,mobile_app,display_ads,,buy_now_pay_later,completed,,,,2025-10-07 16:44:00,2025-10-07 16:44:00
ORD_00000740,CUST_DE_0000224,,2025-10-08,2025-10-08 16:57:00,2025-10-13,2025-10-13,75.69,15.14,0.0,0,90.83,EUR,1.0,90.83,completed,FC_DE,standard,TRK156489256,online,paid_search,,bank_transfer,completed,,,,2025-10-08 16:57:00,2025-10-08 16:57:00
ORD_00000741,CUST_NL_0001242,,2025-10-09,2025-10-09 17:21:00,2025-10-11,2025-10-12,629.74,125.95,0.0,0,755.69,EUR,1.0,755.69,completed,FC_NL,in_store_pickup,TRK336208750,mobile_app,organic_search,,paypal,completed,,,,2025-10-09 17:21:00,2025-10-09 17:21:00
ORD_00000742,CUST_FR_0001157,,2025-10-10,2025-10-10 11:10:00,,,810.5,162.1,0.0,0,972.61,EUR,1.0,972.61,processing,FC_FR,express,,social_commerce,email,,buy_now_pay_later,completed,,,,2025-10-10 11:10:00,2025-10-10 11:10:00
