product_id,product_name,product_name_local,category_l1,category_l2,category_l3,brand,color_primary,color_secondary,size_range,material_composition,price_eur,price_local,cost_price_eur,margin_percentage,sustainability_score,eco_friendly_materials,carbon_footprint_kg,production_country,current_stock_total,reorder_level,lead_time_days,launch_date,season,is_active,discontinue_date,online_availability,product_url,image_urls,created_at,updated_at
PROD_001982,Classic Grey T-Shirt,"{'EN': 'Classic Grey T-Shirt', 'DE': 'Klassisch Grey T-Shirt', 'FR': 'Classique Grey T-Shirt', 'NL': 'Klassiek Grey T-Shirt'}",Kids,Tops,T-Shirts,ModernCasual,Grey,,"['2T', '3T', '4T', '5T', '6', '8', '10', '12', '14', '16']",Cotton,39.88,{'EUR': 39.88},18.27,54.2,4,False,10.39,China,1011,202,39,2022-04-03,Spring/Summer 2024,True,,True,https://eurostyle.com/products/classic-grey-t-shirt,"['https://eurostyle.com/images/classic-grey-t-shirt-main.jpg', 'https://eurostyle.com/images/classic-grey-t-shirt-detail.jpg', 'https://eurostyle.com/images/classic-grey-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.764942,2025-10-14 13:00:07.764942
PROD_001983,Sporty Beige T-Shirt,"{'EN': 'Sporty Beige T-Shirt', 'DE': 'Sporty Beige T-Shirt', 'FR': 'Sporty Beige T-Shirt', 'NL': 'Sporty Beige T-Shirt'}",Kids,Tops,T-Shirts,ModernCasual,Beige,,"['2T', '3T', '4T', '5T', '6', '8', '10', '12', '14', '16']",Bamboo,26.28,{'EUR': 26.28},12.93,50.79,8,True,4.21,China,157,31,27,2025-08-07,Fall/Winter 2024,True,,True,https://eurostyle.com/products/sporty-beige-t-shirt,"['https://eurostyle.com/images/sporty-beige-t-shirt-main.jpg', 'https://eurostyle.com/images/sporty-beige-t-shirt-detail.jpg', 'https://eurostyle.com/images/sporty-beige-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.764952,2025-10-14 13:00:07.764953
PROD_001984,Basic Brown T-Shirt,"{'EN': 'Basic Brown T-Shirt', 'DE': 'Basic Brown T-Shirt', 'FR': 'Basic Brown T-Shirt', 'NL': 'Basic Brown T-Shirt'}",Kids,Tops,T-Shirts,UrbanChic,Brown,,"['2T', '3T', '4T', '5T', '6', '8', '10', '12', '14', '16']",Hemp,24.07,{'EUR': 24.07},9.85,59.07,7,True,6.34,Belgium,1758,351,18,2022-08-10,Spring/Summer 2024,True,,True,https://eurostyle.com/products/basic-brown-t-shirt,"['https://eurostyle.com/images/basic-brown-t-shirt-main.jpg', 'https://eurostyle.com/images/basic-brown-t-shirt-detail.jpg', 'https://eurostyle.com/images/basic-brown-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.764961,2025-10-14 13:00:07.764961
PROD_001985,Trendy Green T-Shirt,"{'EN': 'Trendy Green T-Shirt', 'DE': 'Trendy Green T-Shirt', 'FR': 'Trendy Green T-Shirt', 'NL': 'Trendy Green T-Shirt'}",Kids,Tops,T-Shirts,ClassicFit,Green,Gold,"['2T', '3T', '4T', '5T', '6', '8', '10', '12', '14', '16']",Polyester,36.35,{'EUR': 36.35},14.99,58.75,7,False,9.07,Vietnam,1455,291,45,2024-10-26,Fall/Winter 2025,True,,True,https://eurostyle.com/products/trendy-green-t-shirt,"['https://eurostyle.com/images/trendy-green-t-shirt-main.jpg', 'https://eurostyle.com/images/trendy-green-t-shirt-detail.jpg', 'https://eurostyle.com/images/trendy-green-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.764970,2025-10-14 13:00:07.764970
PROD_001986,Premium Navy T-Shirt,"{'EN': 'Premium Navy T-Shirt', 'DE': 'Premium Navy T-Shirt', 'FR': 'Premium Navy T-Shirt', 'NL': 'Premium Navy T-Shirt'}",Kids,Tops,T-Shirts,EuroStyle,Navy,,"['2T', '3T', '4T', '5T', '6', '8', '10', '12', '14', '16']",Wool,23.16,{'EUR': 23.16},8.36,63.92,5,False,7.74,China,1144,228,58,2022-11-09,Spring/Summer 2024,True,,True,https://eurostyle.com/products/premium-navy-t-shirt,"['https://eurostyle.com/images/premium-navy-t-shirt-main.jpg', 'https://eurostyle.com/images/premium-navy-t-shirt-detail.jpg', 'https://eurostyle.com/images/premium-navy-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.764978,2025-10-14 13:00:07.764978
PROD_001987,Casual Black T-Shirt,"{'EN': 'Casual Black T-Shirt', 'DE': 'Casual Black T-Shirt', 'FR': 'Casual Black T-Shirt', 'NL': 'Casual Black T-Shirt'}",Kids,Tops,T-Shirts,PremiumWear,Black,Silver,"['2T', '3T', '4T', '5T', '6', '8', '10', '12', '14', '16']",Polyester,36.99,{'EUR': 36.99},16.22,56.15,5,False,13.93,Belgium,913,182,34,2025-04-15,Spring/Summer 2025,True,,False,https://eurostyle.com/products/casual-black-t-shirt,"['https://eurostyle.com/images/casual-black-t-shirt-main.jpg', 'https://eurostyle.com/images/casual-black-t-shirt-detail.jpg', 'https://eurostyle.com/images/casual-black-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.764987,2025-10-14 13:00:07.764987
PROD_001988,Casual Blue T-Shirt,"{'EN': 'Casual Blue T-Shirt', 'DE': 'Casual Blue T-Shirt', 'FR': 'Casual Blue T-Shirt', 'NL': 'Casual Blue T-Shirt'}",Kids,Tops,T-Shirts,EcoFashion,Blue,,"['2T', '3T', '4T', '5T', '6', '8', '10', '12', '14', '16']",Cashmere,36.19,{'EUR': 36.19},14.55,59.79,4,False,7.27,Germany,342,68,57,2022-10-20,Spring/Summer 2025,True,,True,https://eurostyle.com/products/casual-blue-t-shirt,"['https://eurostyle.com/images/casual-blue-t-shirt-main.jpg', 'https://eurostyle.com/images/casual-blue-t-shirt-detail.jpg', 'https://eurostyle.com/images/casual-blue-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.764995,2025-10-14 13:00:07.764995
PROD_001989,Premium Yellow T-Shirt,"{'EN': 'Premium Yellow T-Shirt', 'DE': 'Premium Yellow T-Shirt', 'FR': 'Premium Yellow T-Shirt', 'NL': 'Premium Yellow T-Shirt'}",Kids,Tops,T-Shirts,UrbanChic,Yellow,,"['2T', '3T', '4T', '5T', '6', '8', '10', '12', '14', '16']",Silk,13.54,{'EUR': 13.54},6.56,51.56,4,False,9.88,China,180,36,47,2025-01-11,Fall/Winter 2025,True,,True,https://eurostyle.com/products/premium-yellow-t-shirt,"['https://eurostyle.com/images/premium-yellow-t-shirt-main.jpg', 'https://eurostyle.com/images/premium-yellow-t-shirt-detail.jpg', 'https://eurostyle.com/images/premium-yellow-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.765004,2025-10-14 13:00:07.765004
PROD_001990,Sporty Purple T-Shirt,"{'EN': 'Sporty Purple T-Shirt', 'DE': 'Sporty Purple T-Shirt', 'FR': 'Sporty Purple T-Shirt', 'NL': 'Sporty Purple T-Shirt'}",Kids,Tops,T-Shirts,TrendSetters,Purple,,"['2T', '3T', '4T', '5T', '6', '8', '10', '12', '14', '16']",Organic Cotton,21.97,{'EUR': 21.97},8.02,63.48,7,True,5.88,China,141,28,29,2024-06-19,Fall/Winter 2024,True,,False,https://eurostyle.com/products/sporty-purple-t-shirt,"['https://eurostyle.com/images/sporty-purple-t-shirt-main.jpg', 'https://eurostyle.com/images/sporty-purple-t-shirt-detail.jpg', 'https://eurostyle.com/images/sporty-purple-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.765012,2025-10-14 13:00:07.765013
PROD_001991,Classic Red T-Shirt,"{'EN': 'Classic Red T-Shirt', 'DE': 'Klassisch Red T-Shirt', 'FR': 'Classique Red T-Shirt', 'NL': 'Klassiek Red T-Shirt'}",Kids,Tops,T-Shirts,TrendSetters,Red,,"['2T', '3T', '4T', '5T', '6', '8', '10', '12', '14', '16']",Wool,24.43,{'EUR': 24.43},12.13,50.36,3,False,14.77,Vietnam,1244,248,57,2023-06-17,Spring/Summer 2025,True,,True,https://eurostyle.com/products/classic-red-t-shirt,"['https://eurostyle.com/images/classic-red-t-shirt-main.jpg', 'https://eurostyle.com/images/classic-red-t-shirt-detail.jpg', 'https://eurostyle.com/images/classic-red-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.765021,2025-10-14 13:00:07.765021
PROD_001992,Sporty Green T-Shirt,"{'EN': 'Sporty Green T-Shirt', 'DE': 'Sporty Green T-Shirt', 'FR': 'Sporty Green T-Shirt', 'NL': 'Sporty Green T-Shirt'}",Kids,Tops,T-Shirts,BasicStyle,Green,Silver,"['2T', '3T', '4T', '5T', '6', '8', '10', '12', '14', '16']",Bamboo,20.97,{'EUR': 20.97},10.38,50.52,7,True,3.9,Netherlands,625,125,53,2025-06-12,Spring/Summer 2024,True,,True,https://eurostyle.com/products/sporty-green-t-shirt,"['https://eurostyle.com/images/sporty-green-t-shirt-main.jpg', 'https://eurostyle.com/images/sporty-green-t-shirt-detail.jpg', 'https://eurostyle.com/images/sporty-green-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.765030,2025-10-14 13:00:07.765030
PROD_001993,Elegant White T-Shirt,"{'EN': 'Elegant White T-Shirt', 'DE': 'Elegant White T-Shirt', 'FR': 'Elegant White T-Shirt', 'NL': 'Elegant White T-Shirt'}",Kids,Tops,T-Shirts,ModernCasual,White,,"['2T', '3T', '4T', '5T', '6', '8', '10', '12', '14', '16']",Tencel,29.78,{'EUR': 29.78},11.71,60.68,10,True,2.31,Portugal,451,90,46,2023-07-19,Fall/Winter 2024,True,,True,https://eurostyle.com/products/elegant-white-t-shirt,"['https://eurostyle.com/images/elegant-white-t-shirt-main.jpg', 'https://eurostyle.com/images/elegant-white-t-shirt-detail.jpg', 'https://eurostyle.com/images/elegant-white-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.765038,2025-10-14 13:00:07.765038
PROD_001994,Casual Red T-Shirt,"{'EN': 'Casual Red T-Shirt', 'DE': 'Casual Red T-Shirt', 'FR': 'Casual Red T-Shirt', 'NL': 'Casual Red T-Shirt'}",Kids,Tops,T-Shirts,BasicStyle,Red,,"['2T', '3T', '4T', '5T', '6', '8', '10', '12', '14', '16']",Cashmere,33.93,{'EUR': 33.93},18.3,46.07,7,False,8.15,Vietnam,1115,223,19,2024-08-20,Spring/Summer 2025,True,,True,https://eurostyle.com/products/casual-red-t-shirt,"['https://eurostyle.com/images/casual-red-t-shirt-main.jpg', 'https://eurostyle.com/images/casual-red-t-shirt-detail.jpg', 'https://eurostyle.com/images/casual-red-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.765046,2025-10-14 13:00:07.765046
PROD_001995,Classic Brown T-Shirt,"{'EN': 'Classic Brown T-Shirt', 'DE': 'Klassisch Brown T-Shirt', 'FR': 'Classique Brown T-Shirt', 'NL': 'Klassiek Brown T-Shirt'}",Kids,Tops,T-Shirts,TrendSetters,Brown,,"['2T', '3T', '4T', '5T', '6', '8', '10', '12', '14', '16']",Organic Cotton,21.72,{'EUR': 21.72},9.2,57.62,10,True,5.39,Italy,409,81,25,2022-03-04,Spring/Summer 2024,True,,True,https://eurostyle.com/products/classic-brown-t-shirt,"['https://eurostyle.com/images/classic-brown-t-shirt-main.jpg', 'https://eurostyle.com/images/classic-brown-t-shirt-detail.jpg', 'https://eurostyle.com/images/classic-brown-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.765057,2025-10-14 13:00:07.765057
PROD_001996,Premium White T-Shirt,"{'EN': 'Premium White T-Shirt', 'DE': 'Premium White T-Shirt', 'FR': 'Premium White T-Shirt', 'NL': 'Premium White T-Shirt'}",Kids,Tops,T-Shirts,PremiumWear,White,,"['2T', '3T', '4T', '5T', '6', '8', '10', '12', '14', '16']",Cotton,35.69,{'EUR': 35.69},15.57,56.37,6,False,6.01,Turkey,555,111,33,2022-11-24,Fall/Winter 2024,True,,True,https://eurostyle.com/products/premium-white-t-shirt,"['https://eurostyle.com/images/premium-white-t-shirt-main.jpg', 'https://eurostyle.com/images/premium-white-t-shirt-detail.jpg', 'https://eurostyle.com/images/premium-white-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.765065,2025-10-14 13:00:07.765065
PROD_001997,Classic Purple T-Shirt,"{'EN': 'Classic Purple T-Shirt', 'DE': 'Klassisch Purple T-Shirt', 'FR': 'Classique Purple T-Shirt', 'NL': 'Klassiek Purple T-Shirt'}",Kids,Tops,T-Shirts,EuroStyle,Purple,,"['2T', '3T', '4T', '5T', '6', '8', '10', '12', '14', '16']",Tencel,14.25,{'EUR': 14.25},5.16,63.79,8,True,4.13,Netherlands,302,60,51,2024-10-13,Fall/Winter 2024,True,,False,https://eurostyle.com/products/classic-purple-t-shirt,"['https://eurostyle.com/images/classic-purple-t-shirt-main.jpg', 'https://eurostyle.com/images/classic-purple-t-shirt-detail.jpg', 'https://eurostyle.com/images/classic-purple-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.765073,2025-10-14 13:00:07.765074
PROD_001998,Casual Green T-Shirt,"{'EN': 'Casual Green T-Shirt', 'DE': 'Casual Green T-Shirt', 'FR': 'Casual Green T-Shirt', 'NL': 'Casual Green T-Shirt'}",Kids,Tops,T-Shirts,BasicStyle,Green,Coral,"['2T', '3T', '4T', '5T', '6', '8', '10', '12', '14', '16']",Denim,35.75,{'EUR': 35.75},15.26,57.32,7,False,10.53,China,25,10,30,2022-11-11,Spring/Summer 2025,False,2025-07-09,False,https://eurostyle.com/products/casual-green-t-shirt,"['https://eurostyle.com/images/casual-green-t-shirt-main.jpg', 'https://eurostyle.com/images/casual-green-t-shirt-detail.jpg', 'https://eurostyle.com/images/casual-green-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.765083,2025-10-14 13:00:07.765083
PROD_001999,Classic White T-Shirt,"{'EN': 'Classic White T-Shirt', 'DE': 'Klassisch White T-Shirt', 'FR': 'Classique White T-Shirt', 'NL': 'Klassiek White T-Shirt'}",Kids,Tops,T-Shirts,TrendSetters,White,,"['2T', '3T', '4T', '5T', '6', '8', '10', '12', '14', '16']",Acrylic,22.22,{'EUR': 22.22},10.7,51.85,7,False,12.9,Turkey,1968,393,28,2023-02-22,Spring/Summer 2024,True,,True,https://eurostyle.com/products/classic-white-t-shirt,"['https://eurostyle.com/images/classic-white-t-shirt-main.jpg', 'https://eurostyle.com/images/classic-white-t-shirt-detail.jpg', 'https://eurostyle.com/images/classic-white-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.765092,2025-10-14 13:00:07.765092
PROD_002000,Elegant White T-Shirt,"{'EN': 'Elegant White T-Shirt', 'DE': 'Elegant White T-Shirt', 'FR': 'Elegant White T-Shirt', 'NL': 'Elegant White T-Shirt'}",Kids,Tops,T-Shirts,UrbanChic,White,,"['2T', '3T', '4T', '5T', '6', '8', '10', '12', '14', '16']",Organic Cotton,36.67,{'EUR': 36.67},15.14,58.71,8,True,4.27,Germany,908,181,43,2025-09-15,Spring/Summer 2024,True,,True,https://eurostyle.com/products/elegant-white-t-shirt,"['https://eurostyle.com/images/elegant-white-t-shirt-main.jpg', 'https://eurostyle.com/images/elegant-white-t-shirt-detail.jpg', 'https://eurostyle.com/images/elegant-white-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.765100,2025-10-14 13:00:07.765100
PROD_002001,Casual Blue T-Shirt,"{'EN': 'Casual Blue T-Shirt', 'DE': 'Casual Blue T-Shirt', 'FR': 'Casual Blue T-Shirt', 'NL': 'Casual Blue T-Shirt'}",Kids,Tops,T-Shirts,PremiumWear,Blue,,"['2T', '3T', '4T', '5T', '6', '8', '10', '12', '14', '16']",Organic Cotton,25.29,{'EUR': 25.29},9.43,62.7,8,True,3.44,Italy,332,66,16,2023-08-21,Fall/Winter 2025,True,,False,https://eurostyle.com/products/casual-blue-t-shirt,"['https://eurostyle.com/images/casual-blue-t-shirt-main.jpg', 'https://eurostyle.com/images/casual-blue-t-shirt-detail.jpg', 'https://eurostyle.com/images/casual-blue-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.765108,2025-10-14 13:00:07.765109
PROD_002002,Casual Blue T-Shirt,"{'EN': 'Casual Blue T-Shirt', 'DE': 'Casual Blue T-Shirt', 'FR': 'Casual Blue T-Shirt', 'NL': 'Casual Blue T-Shirt'}",Kids,Tops,T-Shirts,BasicStyle,Blue,,"['2T', '3T', '4T', '5T', '6', '8', '10', '12', '14', '16']",Cotton,37.49,{'EUR': 37.49},14.89,60.27,3,False,6.34,Vietnam,168,33,35,2023-01-12,Fall/Winter 2025,True,,True,https://eurostyle.com/products/casual-blue-t-shirt,"['https://eurostyle.com/images/casual-blue-t-shirt-main.jpg', 'https://eurostyle.com/images/casual-blue-t-shirt-detail.jpg', 'https://eurostyle.com/images/casual-blue-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.765116,2025-10-14 13:00:07.765117
PROD_002003,Premium Pink T-Shirt,"{'EN': 'Premium Pink T-Shirt', 'DE': 'Premium Pink T-Shirt', 'FR': 'Premium Pink T-Shirt', 'NL': 'Premium Pink T-Shirt'}",Kids,Tops,T-Shirts,UrbanChic,Pink,,"['2T', '3T', '4T', '5T', '6', '8', '10', '12', '14', '16']",Wool,38.68,{'EUR': 38.68},14.61,62.23,3,False,12.59,China,1969,393,41,2022-05-24,Spring/Summer 2025,True,,True,https://eurostyle.com/products/premium-pink-t-shirt,"['https://eurostyle.com/images/premium-pink-t-shirt-main.jpg', 'https://eurostyle.com/images/premium-pink-t-shirt-detail.jpg', 'https://eurostyle.com/images/premium-pink-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.765125,2025-10-14 13:00:07.765125
PROD_002004,Classic Yellow T-Shirt,"{'EN': 'Classic Yellow T-Shirt', 'DE': 'Klassisch Yellow T-Shirt', 'FR': 'Classique Yellow T-Shirt', 'NL': 'Klassiek Yellow T-Shirt'}",Kids,Tops,T-Shirts,EuroStyle,Yellow,,"['2T', '3T', '4T', '5T', '6', '8', '10', '12', '14', '16']",Organic Cotton,16.23,{'EUR': 16.23},6.34,60.94,9,True,3.23,Belgium,336,67,56,2025-07-10,Fall/Winter 2025,True,,True,https://eurostyle.com/products/classic-yellow-t-shirt,"['https://eurostyle.com/images/classic-yellow-t-shirt-main.jpg', 'https://eurostyle.com/images/classic-yellow-t-shirt-detail.jpg', 'https://eurostyle.com/images/classic-yellow-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.765134,2025-10-14 13:00:07.765134
PROD_002005,Modern Green T-Shirt,"{'EN': 'Modern Green T-Shirt', 'DE': 'Modern Green T-Shirt', 'FR': 'Moderne Green T-Shirt', 'NL': 'Modern Green T-Shirt'}",Kids,Tops,T-Shirts,BasicStyle,Green,,"['2T', '3T', '4T', '5T', '6', '8', '10', '12', '14', '16']",Silk,22.09,{'EUR': 22.09},9.88,55.29,3,False,6.83,Vietnam,800,160,35,2023-01-07,Fall/Winter 2025,True,,True,https://eurostyle.com/products/modern-green-t-shirt,"['https://eurostyle.com/images/modern-green-t-shirt-main.jpg', 'https://eurostyle.com/images/modern-green-t-shirt-detail.jpg', 'https://eurostyle.com/images/modern-green-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.765142,2025-10-14 13:00:07.765143
PROD_002006,Classic Green T-Shirt,"{'EN': 'Classic Green T-Shirt', 'DE': 'Klassisch Green T-Shirt', 'FR': 'Classique Green T-Shirt', 'NL': 'Klassiek Green T-Shirt'}",Kids,Tops,T-Shirts,TrendSetters,Green,,"['2T', '3T', '4T', '5T', '6', '8', '10', '12', '14', '16']",Wool,34.11,{'EUR': 34.11},17.15,49.72,4,False,6.08,Germany,1618,323,58,2025-05-03,Spring/Summer 2024,True,,True,https://eurostyle.com/products/classic-green-t-shirt,"['https://eurostyle.com/images/classic-green-t-shirt-main.jpg', 'https://eurostyle.com/images/classic-green-t-shirt-detail.jpg', 'https://eurostyle.com/images/classic-green-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.765151,2025-10-14 13:00:07.765151
PROD_002007,Elegant White T-Shirt,"{'EN': 'Elegant White T-Shirt', 'DE': 'Elegant White T-Shirt', 'FR': 'Elegant White T-Shirt', 'NL': 'Elegant White T-Shirt'}",Kids,Tops,T-Shirts,ModernCasual,White,,"['2T', '3T', '4T', '5T', '6', '8', '10', '12', '14', '16']",Silk,38.9,{'EUR': 38.9},21.39,45.02,7,False,6.6,China,153,30,14,2022-10-20,Fall/Winter 2025,True,,True,https://eurostyle.com/products/elegant-white-t-shirt,"['https://eurostyle.com/images/elegant-white-t-shirt-main.jpg', 'https://eurostyle.com/images/elegant-white-t-shirt-detail.jpg', 'https://eurostyle.com/images/elegant-white-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.765161,2025-10-14 13:00:07.765161
PROD_002008,Sporty Red T-Shirt,"{'EN': 'Sporty Red T-Shirt', 'DE': 'Sporty Red T-Shirt', 'FR': 'Sporty Red T-Shirt', 'NL': 'Sporty Red T-Shirt'}",Kids,Tops,T-Shirts,BasicStyle,Red,Charcoal,"['2T', '3T', '4T', '5T', '6', '8', '10', '12', '14', '16']",Recycled Polyester,34.54,{'EUR': 34.54},12.28,64.44,7,True,5.5,Italy,1625,325,27,2023-03-05,Fall/Winter 2024,True,,True,https://eurostyle.com/products/sporty-red-t-shirt,"['https://eurostyle.com/images/sporty-red-t-shirt-main.jpg', 'https://eurostyle.com/images/sporty-red-t-shirt-detail.jpg', 'https://eurostyle.com/images/sporty-red-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.765169,2025-10-14 13:00:07.765169
PROD_002009,Trendy Blue T-Shirt,"{'EN': 'Trendy Blue T-Shirt', 'DE': 'Trendy Blue T-Shirt', 'FR': 'Trendy Blue T-Shirt', 'NL': 'Trendy Blue T-Shirt'}",Kids,Tops,T-Shirts,PremiumWear,Blue,Ivory,"['2T', '3T', '4T', '5T', '6', '8', '10', '12', '14', '16']",Recycled Polyester,39.94,{'EUR': 39.94},16.16,59.54,10,True,5.89,Germany,1136,227,32,2025-07-16,Spring/Summer 2025,True,,True,https://eurostyle.com/products/trendy-blue-t-shirt,"['https://eurostyle.com/images/trendy-blue-t-shirt-main.jpg', 'https://eurostyle.com/images/trendy-blue-t-shirt-detail.jpg', 'https://eurostyle.com/images/trendy-blue-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.765178,2025-10-14 13:00:07.765178
PROD_002010,Basic Brown T-Shirt,"{'EN': 'Basic Brown T-Shirt', 'DE': 'Basic Brown T-Shirt', 'FR': 'Basic Brown T-Shirt', 'NL': 'Basic Brown T-Shirt'}",Kids,Tops,T-Shirts,ClassicFit,Brown,,"['2T', '3T', '4T', '5T', '6', '8', '10', '12', '14', '16']",Wool,31.03,{'EUR': 31.03},10.99,64.57,7,False,13.44,Portugal,1872,374,30,2022-09-28,Fall/Winter 2025,True,,False,https://eurostyle.com/products/basic-brown-t-shirt,"['https://eurostyle.com/images/basic-brown-t-shirt-main.jpg', 'https://eurostyle.com/images/basic-brown-t-shirt-detail.jpg', 'https://eurostyle.com/images/basic-brown-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.765186,2025-10-14 13:00:07.765186
PROD_002011,Classic Grey T-Shirt,"{'EN': 'Classic Grey T-Shirt', 'DE': 'Klassisch Grey T-Shirt', 'FR': 'Classique Grey T-Shirt', 'NL': 'Klassiek Grey T-Shirt'}",Kids,Tops,T-Shirts,EcoFashion,Grey,Coral,"['2T', '3T', '4T', '5T', '6', '8', '10', '12', '14', '16']",Acrylic,21.84,{'EUR': 21.84},8.21,62.39,4,False,9.04,Vietnam,1736,347,24,2022-03-17,Spring/Summer 2025,True,,True,https://eurostyle.com/products/classic-grey-t-shirt,"['https://eurostyle.com/images/classic-grey-t-shirt-main.jpg', 'https://eurostyle.com/images/classic-grey-t-shirt-detail.jpg', 'https://eurostyle.com/images/classic-grey-t-shirt-lifestyle.jpg']",2025-10-14 13:00:07.765195,2025-10-14 13:00:07.765195
PROD_002012,Elegant Yellow Sweater,"{'EN': 'Elegant Yellow Sweater', 'DE': 'Elegant Yellow Sweater', 'FR': 'Elegant Yellow Sweater', 'NL': 'Elegant Yellow Sweater'}",Kids,Tops,Sweaters,ClassicFit,Yellow,,"['2T', '3T', '4T', '5T', '6', '8', '10', '12', '14', '16']",Hemp,14.08,{'EUR': 14.08},5.02,64.37,7,True,4.41,Germany,58,11,20,2023-06-14,Spring/Summer 2024,False,2025-09-28,True,https://eurostyle.com/products/elegant-yellow-sweater,"['https://eurostyle.com/images/elegant-yellow-sweater-main.jpg', 'https://eurostyle.com/images/elegant-yellow-sweater-detail.jpg', 'https://eurostyle.com/images/elegant-yellow-sweater-lifestyle.jpg']",2025-10-14 13:00:07.765205,2025-10-14 13:00:07.765205
PROD_002013,Casual Green Sweater,"{'EN': 'Casual Green Sweater', 'DE': 'Casual Green Sweater', 'FR': 'Casual Green Sweater', 'NL': 'Casual Green Sweater'}",Kids,Tops,Sweaters,PremiumWear,Green,Rose Gold,"['2T', '3T', '4T', '5T', '6', '8', '10', '12', '14', '16']",Acrylic,16.22,{'EUR': 16.22},6.64,59.07,4,False,14.23,Turkey,20,10,32,2023-10-06,Spring/Summer 2024,False,2024-10-06,True,https://eurostyle.com/products/casual-green-sweater,"['https://eurostyle.com/images/casual-green-sweater-main.jpg', 'https://eurostyle.com/images/casual-green-sweater-detail.jpg', 'https://eurostyle.com/images/casual-green-sweater-lifestyle.jpg']",2025-10-14 13:00:07.765215,2025-10-14 13:00:07.765216
PROD_002014,Trendy Grey Sweater,"{'EN': 'Trendy Grey Sweater', 'DE': 'Trendy Grey Sweater', 'FR': 'Trendy Grey Sweater', 'NL': 'Trendy Grey Sweater'}",Kids,Tops,Sweaters,ModernCasual,Grey,Gold,"['2T', '3T', '4T', '5T', '6', '8', '10', '12', '14', '16']",Leather,30.93,{'EUR': 30.93},12.97,58.07,3,False,13.49,Portugal,1616,323,46,2022-12-25,Fall/Winter 2024,True,,False,https://eurostyle.com/products/trendy-grey-sweater,"['https://eurostyle.com/images/trendy-grey-sweater-main.jpg', 'https://eurostyle.com/images/trendy-grey-sweater-detail.jpg', 'https://eurostyle.com/images/trendy-grey-sweater-lifestyle.jpg']",2025-10-14 13:00:07.765225,2025-10-14 13:00:07.765225
