search_query_id,session_id,customer_id,country_code,search_term,search_timestamp,results_count,clicked_result_position,clicked_product_id,filters_applied,sort_order,search_refinements,no_results,created_at
SEARCH_2024_0020815,SES_00009819,CUST_FR_0000789,FR,eco friendly,2024-06-10 11:56:00,155,5,PROD_000043,[],relevance,2,False,2025-10-14 12:47:15
SEARCH_2024_0020816,SES_00000047,CUST_DE_0000406,DE,sports bra,2024-11-24 13:57:00,241,6,PROD_000212,"['material:cotton','category:women']",newest,4,False,2025-10-14 12:47:15
SEARCH_2024_0020817,SES_00000208,CUST_FR_0000864,FR,white shirt,2024-11-26 05:51:00,107,8,PROD_000198,"['price:under50','size:M']",popular,0,False,2025-10-14 12:47:15
SEARCH_2024_0020818,SES_00001256,CUST_FR_0000742,FR,robe d'été,2024-08-13 07:14:00,245,3,PROD_000215,"['sustainable:true','material:cotton']",relevance,3,False,2025-10-14 12:47:15
SEARCH_2024_0020819,SES_00006009,,LU,sale items,2024-11-06 05:03:00,135,1,,['size:M'],relevance,3,False,2025-10-14 12:47:15
SEARCH_2024_0020820,SES_00001449,CUST_BE_0001652,BE,sale items,2024-11-03 04:05:00,59,8,PROD_000168,['size:L'],price_high,4,False,2025-10-14 12:47:15
SEARCH_2024_0020821,SES_00006200,CUST_DE_0000493,DE,wool sweater,2024-10-14 15:55:00,216,,PROD_000159,[],relevance,0,False,2025-10-14 12:47:15
SEARCH_2024_0020822,SES_00001721,CUST_DE_0000165,DE,trending now,2024-08-11 23:28:00,81,10,PROD_000052,[],relevance,3,False,2025-10-14 12:47:15
SEARCH_2024_0020823,SES_00007457,,FR,robe d'été,2024-11-17 15:04:00,144,,PROD_000247,[],newest,1,False,2025-10-14 12:47:15
SEARCH_2024_0020824,SES_00006120,,NL,designer bags,2024-08-28 21:10:00,36,3,,[],price_high,0,False,2025-10-14 12:47:15
SEARCH_2024_0020825,SES_00007196,CUST_BE_0001698,BE,party dress,2024-08-31 03:25:00,154,6,PROD_000027,[],popular,5,False,2025-10-14 12:47:15
SEARCH_2024_0020826,SES_00005414,CUST_BE_0001749,BE,new arrivals,2024-09-12 14:44:00,107,9,PROD_000249,[],relevance,4,False,2025-10-14 12:47:15
SEARCH_2024_0020827,SES_00004184,,FR,office attire,2024-08-13 01:17:00,185,,PROD_000095,[],popular,4,False,2025-10-14 12:47:15
SEARCH_2024_0020828,SES_00007297,CUST_FR_0000906,FR,casual wear,2024-09-14 00:38:00,103,5,,['size:L'],popular,0,False,2025-10-14 12:47:15
SEARCH_2024_0020829,SES_00002250,CUST_NL_0001392,NL,trending now,2024-09-25 05:36:00,193,5,PROD_000093,"['category:women','brand:eurostyle']",price_high,4,False,2025-10-14 12:47:15
SEARCH_2024_0020830,SES_00010076,CUST_FR_0000762,FR,plus size,2024-11-04 03:54:00,39,2,PROD_000241,[],newest,3,False,2025-10-14 12:47:15
SEARCH_2024_0020831,SES_00005974,CUST_FR_0000770,FR,sneakers,2024-07-21 19:01:00,28,,,"['size:M','color:red']",price_high,1,False,2025-10-14 12:47:15
SEARCH_2024_0020832,SES_00002641,,NL,zomerjurk,2024-08-22 02:29:00,141,5,PROD_000186,"['size:M','price:under50']",newest,0,False,2025-10-14 12:47:15
SEARCH_2024_0020833,SES_00007078,CUST_FR_0001162,FR,robe d'été,2024-11-01 01:42:00,67,7,,['price:under50'],relevance,4,False,2025-10-14 12:47:15
SEARCH_2024_0020834,SES_00005628,,FR,black dress,2024-08-11 03:20:00,215,3,,[],price_high,5,False,2025-10-14 12:47:15
SEARCH_2024_0020835,SES_00008966,,LU,black dress,2024-06-02 03:27:00,203,,PROD_000142,"['color:red','size:L']",price_high,4,False,2025-10-14 12:47:15
SEARCH_2024_0020836,SES_00001417,CUST_DE_0000088,DE,sommerkleid,2024-06-24 17:17:00,138,7,PROD_000263,['price:under50'],price_high,4,False,2025-10-14 12:47:15
SEARCH_2024_0020837,SES_00009800,CUST_DE_0000064,DE,wool sweater,2024-07-27 00:28:00,187,8,PROD_000089,['category:men'],newest,0,False,2025-10-14 12:47:15
SEARCH_2024_0020838,SES_00004953,,NL,maternity,2024-08-03 02:32:00,249,3,PROD_000172,[],price_high,2,False,2025-10-14 12:47:15
SEARCH_2024_0020839,SES_00008537,CUST_FR_0001193,FR,eco friendly,2024-07-31 02:22:00,121,,,"['color:white','material:cotton']",popular,4,False,2025-10-14 12:47:15
SEARCH_2024_0020840,SES_00004555,,FR,casual wear,2024-10-01 11:30:00,247,,PROD_000195,"['material:cotton','color:red']",price_high,2,False,2025-10-14 12:47:15
SEARCH_2024_0020841,SES_00010789,CUST_LU_0001905,LU,plus size,2024-08-27 03:42:00,122,,PROD_000064,['material:cotton'],price_low,3,False,2025-10-14 12:47:15
SEARCH_2024_0020842,SES_00005941,CUST_FR_0000944,FR,gift cards,2024-11-14 03:54:00,97,8,,[],popular,3,False,2025-10-14 12:47:15
SEARCH_2024_0020843,SES_00007376,CUST_NL_0001201,NL,winterjas,2024-07-11 07:56:00,224,,PROD_000145,"['size:M','sustainable:true']",relevance,5,False,2025-10-14 12:47:15
SEARCH_2024_0020844,SES_00006965,,BE,sports bra,2024-11-28 07:04:00,23,2,,"['category:women','price:under50']",price_low,4,False,2025-10-14 12:47:15
SEARCH_2024_0020845,SES_00003784,CUST_LU_0001961,LU,sustainable fashion,2024-06-01 00:32:00,143,6,PROD_000261,"['color:red','color:white']",relevance,4,False,2025-10-14 12:47:15
SEARCH_2024_0020846,SES_00004256,CUST_DE_0000675,DE,winter jacket,2024-06-16 10:55:00,156,3,PROD_000079,['size:L'],newest,5,False,2025-10-14 12:47:15
SEARCH_2024_0020847,SES_00001516,CUST_FR_0000897,FR,office attire,2024-08-18 06:44:00,190,10,,[],popular,5,False,2025-10-14 12:47:15
SEARCH_2024_0020848,SES_00010096,,LU,sports bra,2024-07-08 23:15:00,223,,PROD_000139,[],popular,3,False,2025-10-14 12:47:15
SEARCH_2024_0020849,SES_00005906,CUST_BE_0001756,BE,sustainable fashion,2024-09-04 22:21:00,165,,,"['category:men','color:red']",newest,3,False,2025-10-14 12:47:15
SEARCH_2024_0020850,SES_00005659,CUST_NL_0001248,NL,running shoes,2024-11-14 13:58:00,220,6,PROD_000024,['material:cotton'],newest,2,False,2025-10-14 12:47:15
SEARCH_2024_0020851,SES_00008847,CUST_NL_0001281,NL,organic cotton,2024-09-19 16:47:00,68,1,PROD_000065,[],relevance,0,False,2025-10-14 12:47:15
SEARCH_2024_0020852,SES_00003309,CUST_NL_0001347,NL,casual wear,2024-06-22 03:56:00,129,8,PROD_000078,[],price_high,0,False,2025-10-14 12:47:15
SEARCH_2024_0020853,SES_00009256,CUST_NL_0001512,NL,running shoes,2024-11-06 21:49:00,108,3,,['size:L'],popular,0,False,2025-10-14 12:47:15
SEARCH_2024_0020854,SES_00002194,CUST_BE_0001657,BE,summer dress,2024-07-15 07:16:00,243,10,,['category:women'],price_high,2,False,2025-10-14 12:47:15
SEARCH_2024_0020855,SES_00006862,CUST_DE_0000386,DE,summer dress,2024-10-16 01:09:00,198,4,PROD_000031,[],newest,4,False,2025-10-14 12:47:15
SEARCH_2024_0020856,SES_00005350,,FR,eco friendly,2024-07-05 23:51:00,159,,PROD_000044,[],newest,2,False,2025-10-14 12:47:15
SEARCH_2024_0020857,SES_00000518,CUST_DE_0000239,DE,summer dress,2024-09-19 22:30:00,44,1,PROD_000200,"['size:M','color:black']",relevance,3,False,2025-10-14 12:47:15
SEARCH_2024_0020858,SES_00010224,,FR,new arrivals,2024-11-22 17:12:00,125,,,"['color:white','category:men']",popular,2,False,2025-10-14 12:47:15
SEARCH_2024_0020859,SES_00000688,CUST_DE_0000194,DE,casual wear,2024-10-23 07:22:00,50,,,[],relevance,4,False,2025-10-14 12:47:15
SEARCH_2024_0020860,SES_00008931,CUST_FR_0001004,FR,mode durable,2024-10-08 20:09:00,201,,PROD_000128,[],newest,3,False,2025-10-14 12:47:15
SEARCH_2024_0020861,SES_00006515,,BE,white shirt,2024-06-01 20:46:00,31,1,PROD_000131,['brand:eurostyle'],popular,3,False,2025-10-14 12:47:15
SEARCH_2024_0020862,SES_00006080,CUST_NL_0001486,NL,vintage style,2024-10-26 13:17:00,111,3,PROD_000159,['size:L'],relevance,1,False,2025-10-14 12:47:15
SEARCH_2024_0020863,SES_00004872,CUST_DE_0000226,DE,wintermantel,2024-11-12 08:00:00,163,10,PROD_000233,[],relevance,0,False,2025-10-14 12:47:15
SEARCH_2024_0020864,SES_00007935,CUST_DE_0000034,DE,leather jacket,2024-09-19 05:13:00,39,,,[],price_low,4,False,2025-10-14 12:47:15
SEARCH_2024_0020865,SES_00010720,,LU,wool sweater,2024-08-24 03:30:00,27,,PROD_000165,['price:50to100'],price_high,0,False,2025-10-14 12:47:15
SEARCH_2024_0020866,SES_00010233,,BE,maternity,2024-09-21 04:18:00,116,4,PROD_000165,[],newest,1,False,2025-10-14 12:47:15
SEARCH_2024_0020867,SES_00011129,,LU,leather jacket,2024-06-04 03:25:00,160,,,['brand:eurostyle'],newest,2,False,2025-10-14 12:47:15
SEARCH_2024_0020868,SES_00007455,CUST_FR_0000759,FR,running shoes,2024-06-17 23:54:00,138,7,PROD_000070,['price:50to100'],popular,0,False,2025-10-14 12:47:15
SEARCH_2024_0020869,SES_00008009,CUST_DE_0000002,DE,organic cotton,2024-08-07 00:54:00,219,7,PROD_000217,"['price:50to100','size:L']",price_low,4,False,2025-10-14 12:47:15
SEARCH_2024_0020870,SES_00001772,CUST_DE_0000095,DE,summer dress,2024-06-06 11:33:00,8,4,,[],popular,0,False,2025-10-14 12:47:15
SEARCH_2024_0020871,SES_00006028,,BE,party dress,2024-07-23 08:21:00,238,,PROD_000265,['price:under50'],newest,0,False,2025-10-14 12:47:15
SEARCH_2024_0020872,SES_00001173,CUST_BE_0001872,BE,office attire,2024-11-23 07:56:00,41,6,PROD_000121,"['color:red','material:cotton']",price_low,1,False,2025-10-14 12:47:15
SEARCH_2024_0020873,SES_00004804,CUST_FR_0001043,FR,designer bags,2024-08-06 23:42:00,28,9,PROD_000181,"['color:white','brand:eurostyle']",price_low,1,False,2025-10-14 12:47:15
SEARCH_2024_0020874,SES_00006263,CUST_BE_0001707,BE,vintage style,2024-11-24 02:53:00,51,7,,['category:women'],relevance,4,False,2025-10-14 12:47:15
SEARCH_2024_0020875,SES_00000695,CUST_DE_0000359,DE,sommerkleid,2024-09-20 22:19:00,29,8,PROD_000231,"['price:50to100','sustainable:true']",price_low,3,False,2025-10-14 12:47:15
SEARCH_2024_0020876,SES_00008425,,BE,office attire,2024-11-27 12:33:00,94,,PROD_000193,[],newest,0,False,2025-10-14 12:47:15
SEARCH_2024_0020877,SES_00010967,CUST_BE_0001830,BE,party dress,2024-06-10 01:25:00,234,1,PROD_000015,[],price_high,5,False,2025-10-14 12:47:15
SEARCH_2024_0020878,SES_00009174,CUST_DE_0000138,DE,casual wear,2024-09-25 04:06:00,164,2,PROD_000094,['price:under50'],relevance,0,False,2025-10-14 12:47:15
SEARCH_2024_0020879,SES_00007723,CUST_FR_0000804,FR,organic cotton,2024-07-24 07:05:00,182,,PROD_000114,"['brand:eurostyle','category:men','material:cotton']",newest,4,False,2025-10-14 12:47:15
SEARCH_2024_0020880,SES_00004434,,BE,organic cotton,2024-11-11 16:32:00,230,,PROD_000030,"['material:cotton','brand:eurostyle']",popular,3,False,2025-10-14 12:47:15
SEARCH_2024_0020881,SES_00006584,,LU,sale items,2024-08-18 03:46:00,58,1,,['color:black'],relevance,3,False,2025-10-14 12:47:15
SEARCH_2024_0020882,SES_00010666,CUST_DE_0000252,DE,sports bra,2024-10-22 12:40:00,233,4,PROD_000264,['category:women'],price_low,5,False,2025-10-14 12:47:15
SEARCH_2024_0020883,SES_00003999,,FR,white shirt,2024-10-27 06:22:00,154,1,,['color:white'],relevance,4,False,2025-10-14 12:47:15
SEARCH_2024_0020884,SES_00008471,CUST_BE_0001780,BE,plus size,2024-09-13 03:08:00,97,9,PROD_000079,[],popular,0,False,2025-10-14 12:47:15
SEARCH_2024_0020885,SES_00001288,CUST_BE_0001718,BE,summer dress,2024-11-14 00:29:00,234,1,PROD_000138,[],price_high,5,False,2025-10-14 12:47:15
SEARCH_2024_0020886,SES_00010259,CUST_DE_0000384,DE,sommerkleid,2024-08-26 22:44:00,63,10,,"['material:cotton','price:50to100','size:L']",price_high,1,False,2025-10-14 12:47:15
SEARCH_2024_0020887,SES_00003199,CUST_NL_0001559,NL,sports bra,2024-07-27 09:04:00,8,,PROD_000030,"['color:white','sustainable:true']",popular,4,False,2025-10-14 12:47:15
SEARCH_2024_0020888,SES_00003522,,DE,organic cotton,2024-11-04 23:30:00,70,4,PROD_000021,['size:M'],price_high,5,False,2025-10-14 12:47:15
SEARCH_2024_0020889,SES_00010159,CUST_FR_0000780,FR,summer dress,2024-06-19 21:33:00,154,5,PROD_000186,['color:red'],price_high,0,False,2025-10-14 12:47:15
SEARCH_2024_0020890,SES_00000565,CUST_DE_0000500,DE,sustainable fashion,2024-07-20 23:00:00,110,9,,[],price_high,4,False,2025-10-14 12:47:15
SEARCH_2024_0020891,SES_00001252,CUST_DE_0000092,DE,wintermantel,2024-09-05 00:42:00,205,4,PROD_000130,['sustainable:true'],popular,2,False,2025-10-14 12:47:15
SEARCH_2024_0020892,SES_00005789,CUST_NL_0001588,NL,summer dress,2024-06-02 22:37:00,79,3,,"['color:black','sustainable:true']",newest,3,False,2025-10-14 12:47:15
SEARCH_2024_0020893,SES_00009883,CUST_FR_0000859,FR,mode durable,2024-11-23 10:20:00,77,,PROD_000109,['size:M'],relevance,1,False,2025-10-14 12:47:15
SEARCH_2024_0020894,SES_00004833,,DE,eco friendly,2024-07-29 13:49:00,27,5,PROD_000049,['size:M'],price_low,2,False,2025-10-14 12:47:15
SEARCH_2024_0020895,SES_00008329,CUST_NL_0001332,NL,casual wear,2024-10-13 13:24:00,90,1,PROD_000056,['size:L'],popular,0,False,2025-10-14 12:47:15
SEARCH_2024_0020896,SES_00002753,CUST_DE_0000100,DE,sommerkleid,2024-06-18 02:58:00,224,,,['color:black'],price_high,4,False,2025-10-14 12:47:15
SEARCH_2024_0020897,SES_00000922,CUST_NL_0001564,NL,winterjas,2024-08-03 05:24:00,92,8,,[],relevance,1,False,2025-10-14 12:47:15
SEARCH_2024_0020898,SES_00008966,,LU,sustainable fashion,2024-11-20 08:37:00,33,9,PROD_000030,['size:M'],popular,2,False,2025-10-14 12:47:15
SEARCH_2024_0020899,SES_00001187,CUST_BE_0001866,BE,maternity,2024-07-30 21:30:00,45,,,[],newest,0,False,2025-10-14 12:47:15
SEARCH_2024_0020900,SES_00006116,CUST_FR_0000769,FR,maternity,2024-09-04 03:40:00,61,9,,"['color:black','price:50to100','price:under50']",relevance,5,False,2025-10-14 12:47:15
SEARCH_2024_0020901,SES_00005399,,DE,running shoes,2024-09-21 14:24:00,244,9,,[],popular,0,False,2025-10-14 12:47:15
SEARCH_2024_0020902,SES_00008166,,NL,trending now,2024-10-01 08:17:00,20,3,PROD_000104,[],price_low,0,False,2025-10-14 12:47:15
SEARCH_2024_0020903,SES_00002705,CUST_BE_0001885,BE,wool sweater,2024-09-17 23:32:00,140,4,PROD_000018,[],price_low,1,False,2025-10-14 12:47:15
SEARCH_2024_0020904,SES_00005478,CUST_DE_0000176,DE,sale items,2024-08-27 20:00:00,124,3,,"['price:50to100','category:men']",relevance,1,False,2025-10-14 12:47:15
SEARCH_2024_0020905,SES_00004483,,FR,trending now,2024-08-13 16:30:00,145,,PROD_000151,[],popular,0,False,2025-10-14 12:47:15
SEARCH_2024_0020906,SES_00003389,,NL,designer bags,2024-06-26 03:56:00,112,,PROD_000142,['size:L'],newest,5,False,2025-10-14 12:47:15
SEARCH_2024_0020907,SES_00009066,,BE,black dress,2024-06-08 14:55:00,87,8,,"['size:M','color:white']",price_high,2,False,2025-10-14 12:47:15
SEARCH_2024_0020908,SES_00006134,,DE,sommerkleid,2024-06-21 03:12:00,218,9,PROD_000217,[],price_high,1,False,2025-10-14 12:47:15
SEARCH_2024_0020909,SES_00007193,CUST_FR_0000722,FR,organic cotton,2024-07-26 05:48:00,189,,,[],relevance,3,False,2025-10-14 12:47:15
SEARCH_2024_0020910,SES_00005331,,FR,mode durable,2024-09-22 13:47:00,28,6,,[],price_low,2,False,2025-10-14 12:47:15
SEARCH_2024_0020911,SES_00001672,CUST_FR_0000844,FR,office attire,2024-08-28 19:19:00,169,4,PROD_000189,[],popular,1,False,2025-10-14 12:47:15
SEARCH_2024_0020912,SES_00009428,,NL,trending now,2024-11-18 11:34:00,65,6,PROD_000218,"['color:black','material:cotton']",price_low,3,False,2025-10-14 12:47:15
SEARCH_2024_0020913,SES_00000442,CUST_DE_0000312,DE,designer bags,2024-10-25 12:26:00,209,7,PROD_000046,[],popular,2,False,2025-10-14 12:47:15
SEARCH_2024_0020914,SES_00000730,CUST_DE_0000003,DE,wintermantel,2024-08-17 20:38:00,125,8,PROD_000138,[],price_high,5,False,2025-10-14 12:47:15
SEARCH_2024_0020915,SES_00002067,CUST_DE_0000145,DE,sports bra,2024-08-03 14:33:00,201,5,PROD_000042,[],newest,1,False,2025-10-14 12:47:15
SEARCH_2024_0020916,SES_00009964,CUST_DE_0000663,DE,casual wear,2024-07-02 11:43:00,145,,,[],relevance,3,False,2025-10-14 12:47:15
SEARCH_2024_0020917,SES_00009326,,LU,sports bra,2024-06-01 04:26:00,31,1,PROD_000197,[],relevance,4,False,2025-10-14 12:47:15
SEARCH_2024_0020918,SES_00003559,CUST_DE_0000138,DE,designer bags,2024-08-04 01:34:00,218,,,[],price_low,3,False,2025-10-14 12:47:15
SEARCH_2024_0020919,SES_00007246,,LU,black dress,2024-07-09 04:27:00,110,4,PROD_000041,['category:men'],relevance,3,False,2025-10-14 12:47:15
SEARCH_2024_0020920,SES_00000338,CUST_FR_0000763,FR,veste d'hiver,2024-08-15 19:38:00,119,2,PROD_000005,['category:women'],popular,3,False,2025-10-14 12:47:15
SEARCH_2024_0020921,SES_00000145,CUST_DE_0000610,DE,wool sweater,2024-10-09 04:44:00,7,3,,"['category:men','sustainable:true']",popular,1,False,2025-10-14 12:47:15
SEARCH_2024_0020922,SES_00009044,CUST_DE_0000409,DE,sommerkleid,2024-08-26 21:11:00,103,6,PROD_000112,[],price_high,5,False,2025-10-14 12:47:15
SEARCH_2024_0020923,SES_00005628,,FR,new arrivals,2024-11-01 15:34:00,232,,PROD_000049,['color:white'],price_low,4,False,2025-10-14 12:47:15
SEARCH_2024_0020924,SES_00000298,CUST_FR_0001004,FR,mode durable,2024-07-29 17:01:00,117,,PROD_000156,[],relevance,4,False,2025-10-14 12:47:15
SEARCH_2024_0020925,SES_00007343,,NL,casual wear,2024-08-30 06:55:00,79,9,PROD_000074,['sustainable:true'],price_high,0,False,2025-10-14 12:47:15
SEARCH_2024_0020926,SES_00007491,CUST_FR_0001066,FR,wool sweater,2024-11-20 00:06:00,16,5,PROD_000003,['category:men'],price_high,1,False,2025-10-14 12:47:15
SEARCH_2024_0020927,SES_00002392,CUST_NL_0001300,NL,sustainable fashion,2024-10-30 16:20:00,244,6,,[],popular,2,False,2025-10-14 12:47:15
SEARCH_2024_0020928,SES_00002156,CUST_DE_0000283,DE,accessories,2024-08-25 00:52:00,232,,PROD_000262,"['category:men','sustainable:true']",price_high,2,False,2025-10-14 12:47:15
SEARCH_2024_0020929,SES_00009474,CUST_NL_0001548,NL,vintage style,2024-09-29 06:09:00,182,3,,[],price_low,0,False,2025-10-14 12:47:15
SEARCH_2024_0020930,SES_00002539,CUST_BE_0001815,BE,accessories,2024-07-26 11:20:00,206,2,PROD_000057,[],price_low,3,False,2025-10-14 12:47:15
SEARCH_2024_0020931,SES_00003739,,DE,jeans,2024-06-29 06:00:00,102,4,,"['color:white','price:under50','size:M']",relevance,4,False,2025-10-14 12:47:15
SEARCH_2024_0020932,SES_00002845,CUST_FR_0000780,FR,organic cotton,2024-08-13 10:24:00,87,3,PROD_000124,['size:M'],relevance,4,False,2025-10-14 12:47:15
SEARCH_2024_0020933,SES_00007296,CUST_NL_0001396,NL,eco friendly,2024-09-21 01:31:00,72,2,PROD_000233,[],price_low,4,False,2025-10-14 12:47:15
SEARCH_2024_0020934,SES_00003975,CUST_NL_0001280,NL,wool sweater,2024-10-25 07:32:00,82,1,PROD_000136,[],popular,1,False,2025-10-14 12:47:15
SEARCH_2024_0020935,SES_00006986,CUST_DE_0000203,DE,accessories,2024-08-24 12:51:00,77,,PROD_000076,"['color:white','color:red']",relevance,4,False,2025-10-14 12:47:15
SEARCH_2024_0020936,SES_00005493,,NL,party dress,2024-10-24 03:26:00,5,1,,[],price_low,1,False,2025-10-14 12:47:15
SEARCH_2024_0020937,SES_00008693,CUST_FR_0001046,FR,wool sweater,2024-09-26 20:23:00,106,6,PROD_000225,"['color:black','price:50to100','category:men']",popular,5,False,2025-10-14 12:47:15
SEARCH_2024_0020938,SES_00001590,CUST_DE_0000229,DE,sports bra,2024-06-29 06:47:00,208,3,,"['size:M','color:black']",popular,3,False,2025-10-14 12:47:15
SEARCH_2024_0020939,SES_00005835,CUST_BE_0001789,BE,organic cotton,2024-11-15 18:59:00,153,10,PROD_000020,"['category:men','size:M']",price_high,2,False,2025-10-14 12:47:15
SEARCH_2024_0020940,SES_00004262,CUST_DE_0000518,DE,sports bra,2024-06-21 00:13:00,163,2,,['brand:eurostyle'],popular,5,False,2025-10-14 12:47:15
SEARCH_2024_0020941,SES_00000856,CUST_FR_0000868,FR,sale items,2024-08-24 00:12:00,122,1,,"['color:red','size:L']",price_low,1,False,2025-10-14 12:47:15
SEARCH_2024_0020942,SES_00008450,CUST_DE_0000081,DE,winter jacket,2024-11-19 17:00:00,198,8,PROD_000272,"['color:white','size:M','size:L']",price_high,4,False,2025-10-14 12:47:15
SEARCH_2024_0020943,SES_00003383,CUST_FR_0000826,FR,eco friendly,2024-07-14 11:09:00,250,8,,"['category:men','material:cotton']",newest,1,False,2025-10-14 12:47:15
SEARCH_2024_0020944,SES_00005789,CUST_NL_0001588,NL,winter jacket,2024-06-18 14:05:00,182,8,PROD_000107,['color:red'],relevance,4,False,2025-10-14 12:47:15
SEARCH_2024_0020945,SES_00003948,,NL,eco friendly,2024-08-06 07:12:00,109,1,PROD_000180,"['brand:eurostyle','color:white','material:cotton']",relevance,4,False,2025-10-14 12:47:15
SEARCH_2024_0020946,SES_00008994,CUST_NL_0001266,NL,winterjas,2024-10-22 02:37:00,143,,PROD_000109,['size:L'],relevance,0,False,2025-10-14 12:47:15
SEARCH_2024_0020947,SES_00000947,CUST_DE_0000287,DE,eco friendly,2024-08-16 22:10:00,54,,PROD_000031,['size:M'],price_high,4,False,2025-10-14 12:47:15
SEARCH_2024_0020948,SES_00005930,CUST_DE_0000528,DE,sommerkleid,2024-11-06 18:51:00,4,,PROD_000235,['color:white'],relevance,0,False,2025-10-14 12:47:15
SEARCH_2024_0020949,SES_00005761,CUST_FR_0000826,FR,robe d'été,2024-11-15 07:44:00,100,,,"['material:cotton','sustainable:true']",newest,4,False,2025-10-14 12:47:15
SEARCH_2024_0020950,SES_00006383,CUST_NL_0001346,NL,party dress,2024-07-07 23:38:00,229,,PROD_000046,['size:L'],relevance,1,False,2025-10-14 12:47:15
SEARCH_2024_0020951,SES_00008571,CUST_BE_0001821,BE,eco friendly,2024-09-05 09:55:00,79,8,PROD_000227,[],newest,0,False,2025-10-14 12:47:15
SEARCH_2024_0020952,SES_00001586,CUST_DE_0000307,DE,plus size,2024-11-25 14:45:00,159,,PROD_000018,"['category:men','material:cotton']",relevance,0,False,2025-10-14 12:47:15
SEARCH_2024_0020953,SES_00009495,CUST_DE_0000492,DE,leather jacket,2024-08-27 04:23:00,139,1,PROD_000123,['brand:eurostyle'],price_low,5,False,2025-10-14 12:47:15
SEARCH_2024_0020954,SES_00004601,CUST_DE_0000269,DE,new arrivals,2024-08-20 12:27:00,242,8,PROD_000231,"['price:50to100','category:women']",newest,1,False,2025-10-14 12:47:15
